date,organisationId,brand,valorisation,est_derniere_date
2025-04-14,VERS,SuperPetit,1099.67,False
2025-04-14,VERS,Sycomore,745.3,False
2025-04-14,VERS,Tata Clairette,61.25,False
2025-04-14,VERS,Tichoups,1300.05,False
2025-04-14,VERS,Top Bright,397.41,False
2025-04-14,VERS,Tossit,69.0,False
2025-04-14,VERS,Tourbillon,65.06,False
2025-04-14,VERS,Trixie,10052.94,False
2025-04-14,VERS,Trolli,20.25,False
2025-04-14,VERS,True Gum,35.36,False
2025-04-14,VERS,Tutti Frutti,6.0,False
2025-04-14,VERS,Ty,692.5,False
2025-04-14,VERS,Vilac,7325.2,False
2025-04-14,VERS,Vissevasse,107.55,False
2025-04-14,VERS,Waatea,460.0,False
2025-04-14,VERS,Wurm,50.55,False
2025-04-14,VERS,Yoto play,1464.25,False
2025-04-14,VERS,Yuko B,709.86,False
2025-04-16,BORD,ADG Diffusion,441.81,False
2025-04-16,BORD,Atelierbox,6158.33,False
2025-04-16,BORD,Auzou Editions,4898.81,False
2025-04-16,BORD,BB & Co,726.71,False
2025-04-16,BORD,Bayard Jeunesse,768.9,False
2025-04-16,BORD,Belle Lurette,652.8,False
2025-04-16,BORD,Biberon français,178.95,False
2025-04-16,BORD,Bibs,770.32,False
2025-04-16,BORD,Bioviva,1505.57,False
2025-04-16,BORD,BlackRock Games,1020.56,False
2025-04-16,BORD,Bob Snail,57.95,False
2025-04-16,BORD,Bobballs,658.0,False
2025-04-16,BORD,Bonbonrama,1194.97,False
2025-04-16,BORD,Buki,984.71,False
2025-04-16,BORD,Burago,42.84,False
2025-04-16,BORD,CMP,538.35,False
2025-04-16,BORD,Cartes d'Art,455.4,False
2025-04-16,BORD,Cello,10.12,False
2025-04-16,BORD,Chaks,962.74,False
2025-04-16,BORD,Chef Club,349.04,False
2025-04-16,BORD,Chillys,114.61,False
2025-04-16,BORD,Chocli,328.86,False
2025-04-16,BORD,Chupa Chups,26.01,False
2025-04-16,BORD,Clairefontaine,750.29,False
2025-04-16,BORD,Cloud B,130.0,False
2025-04-16,BORD,Crayon Rocks,56.4,False
2025-04-16,BORD,Crocodile Creek,32.7,False
2025-04-16,BORD,Djeco,11079.01,False
2025-04-16,BORD,Dock & Bay,487.32,False
2025-04-16,BORD,Doudou & Cie,1422.96,False
2025-04-16,BORD,Dujardin,395.14,False
2025-04-16,BORD,En Cavale,25.2,False
2025-04-16,BORD,Erzi,1299.38,False
2025-04-16,BORD,Fizzy,15.6,False
2025-04-16,BORD,Frizzy Pazzy,19.44,False
2025-04-16,BORD,Gigamic,1792.34,False
2025-04-16,BORD,Glo Pals,148.32,False
2025-04-16,BORD,Globber,1662.55,False
2025-04-16,BORD,Graine Créative,5391.82,False
2025-04-16,BORD,Grim'tout,237.57,False
2025-04-16,BORD,Grund,17.33,False
2025-04-16,BORD,HOME DECO FACTORY,34.3,False
2025-04-16,BORD,HOME DECO KIDS,38.0,False
2025-04-16,BORD,HelloHossy,950.85,False
2025-04-16,BORD,Helvetiq,120.0,False
2025-04-16,BORD,Hindbag,1886.7,False
2025-04-16,BORD,Histoire d'Ours,2666.48,False
2025-04-16,BORD,Histoire d'ours,68.85,False
2025-04-16,BORD,IELLO,484.18,False
2025-04-16,BORD,Ikita,624.56,False
2025-04-16,BORD,Inuwet,1764.75,False
2025-04-16,BORD,JE CHERCHE UNE IDEE,54.0,False
2025-04-16,BORD,Jactal,165.19,False
2025-04-16,BORD,Janod,12035.76,False
2025-04-16,BORD,Jellycat,2543.4,False
2025-04-16,BORD,JeuJura,122.46,False
2025-04-16,BORD,KIMANE,746.32,False
2025-04-16,BORD,Kaloo,3755.48,False
2025-04-16,BORD,Keel Toys,670.22,False
2025-04-16,BORD,Ki ET LA,622.55,False
2025-04-16,BORD,Kiddikutter,84.7,False
2025-04-16,BORD,Kidywolf,3314.61,False
2025-04-16,BORD,Kimane,116.22,False
2025-04-16,BORD,Kiub,26.84,False
2025-04-16,BORD,Kknekki,17.6,False
2025-04-16,BORD,Koziol,290.95,False
2025-04-16,BORD,L'Ours Français,374.44,False
2025-04-16,BORD,LA POULE QUI POND,146.73,False
2025-04-16,BORD,La Petite Epicerie,3513.1,False
2025-04-16,BORD,La case de cousin Paul,382.86,False
2025-04-16,BORD,Labay,207.1,False
2025-04-16,BORD,Legami,2990.19,False
2025-04-16,BORD,Les Petites Dates,139.1,False
2025-04-16,BORD,Les Petits Zodiaques,116.0,False
2025-04-16,BORD,Lilliputiens,4406.06,False
2025-04-16,BORD,Little Dutch,256.95,False
2025-04-16,BORD,Little L,106.8,False
2025-04-16,BORD,MDS,13.7,False
2025-04-16,BORD,MISTER GADGET,153.2,False
2025-04-16,BORD,MOB,569.05,False
2025-04-16,BORD,Marc Vidal,170.4,False
2025-04-16,BORD,Marcel et Joachim,124.55,False
2025-04-16,BORD,Marky,99.84,False
2025-04-16,BORD,Martinelia,310.45,False
2025-04-16,BORD,Martinex,195.0,False
2025-04-16,BORD,Maïlou,135.61,False
2025-04-16,BORD,Mercier,176.89,False
2025-04-16,BORD,Metalmorphose,2022.14,False
2025-04-16,BORD,Milan,2130.32,False
2025-04-16,BORD,Milhe et Avons,102.72,False
2025-04-16,BORD,Minus Editions,128.46,False
2025-04-16,BORD,Nailmatic,545.49,False
2025-04-16,BORD,Nathan,1986.85,False
2025-04-16,BORD,OMY,3808.28,False
2025-04-16,BORD,Ooly,195.9,False
2025-04-16,BORD,Ouate,247.66,False
2025-04-16,BORD,PARIS 2024,1020.73,False
2025-04-16,BORD,PEZ,65.05,False
2025-04-16,BORD,PLUS PLUS,1113.2,False
2025-04-16,BORD,POMEA,1197.01,False
2025-04-16,BORD,POPPIK,756.17,False
2025-04-16,BORD,Pandacraft,97.5,False
2025-04-16,BORD,Paola Reina,613.54,False
2025-04-16,BORD,Papo,1342.4,False
2025-04-16,BORD,Party Deco,1768.92,False
2025-04-16,BORD,Petit Boum,327.72,False
2025-04-16,BORD,Petit Truc,180.9,False
2025-04-16,BORD,Piatnik,348.14,False
2025-04-16,BORD,Pieces & Peace,377.81,False
2025-04-16,BORD,Pixie Games,278.6,False
2025-04-16,BORD,Poule Party,1052.7,False
2025-04-16,BORD,Professor Puzzle,7076.58,False
2025-04-16,BORD,Puzzle Michèle Wilson,25.5,False
2025-04-16,BORD,Quut,269.78,False
2025-04-16,BORD,Robotime,5753.7,False
2025-04-16,BORD,Rosajou,355.92,False
2025-04-16,BORD,Sam & Julia,656.62,False
2025-04-16,BORD,Sassi,312.98,False
2025-04-16,BORD,Sentosphère,1495.27,False
2025-04-16,BORD,So Family,594.04,False
2025-04-16,BORD,Souza,1512.81,False
2025-04-16,BORD,Spunky,5.52,False
2025-04-16,BORD,Studio Roof,1065.5,False
2025-04-16,BORD,SuperPetit,1455.16,False
2025-04-16,BORD,Sycomore,937.08,False
2025-04-16,BORD,THE CONCEPT FACTORY,6.0,False
2025-04-16,BORD,Tata Clairette,14.0,False
2025-04-16,BORD,Tichoups,206.55,False
2025-04-16,BORD,Top Bright,194.26,False
2025-04-16,BORD,Tossit,207.0,False
2025-04-16,BORD,Tourbillon,268.32,False
2025-04-16,BORD,Trixie,12756.23,False
2025-04-16,BORD,Trolli,27.0,False
2025-04-16,BORD,True Gum,117.52,False
2025-04-16,BORD,Tutti Frutti,5.0,False
2025-04-16,BORD,Ty,797.88,False
2025-04-16,BORD,Vilac,7290.11,False
2025-04-16,BORD,Wurm,248.82,False
2025-04-16,BORD,Yoto play,577.96,False
2025-04-16,BORD,Yuko B,783.82,False
2025-04-16,LEVAL,ADG Diffusion,244.89,False
2025-04-16,LEVAL,Atelierbox,4111.86,False
2025-04-16,LEVAL,Auzou Editions,3467.91,False
2025-04-16,LEVAL,BB & Co,603.47,False
2025-04-16,LEVAL,BD Kids,137.65,False
2025-04-16,LEVAL,Bayard Jeunesse,688.5,False
2025-04-16,LEVAL,Belle Lurette,720.6,False
2025-04-16,LEVAL,Bibs,418.42,False
2025-04-16,LEVAL,Bioviva,1394.77,False
2025-04-16,LEVAL,BlackRock Games,510.21,False
2025-04-16,LEVAL,Bob Snail,176.55,False
2025-04-16,LEVAL,Bobballs,523.6,False
2025-04-16,LEVAL,Bonbonrama,384.11,False
2025-04-16,LEVAL,Buki,482.23,False
2025-04-16,LEVAL,Burago,303.84,False
2025-04-16,LEVAL,CMP,622.75,False
2025-04-16,LEVAL,Cartes d'Art,445.6,False
2025-04-16,LEVAL,Cello,14.26,False
2025-04-16,LEVAL,Chef Club,616.17,False
2025-04-16,LEVAL,Chocli,266.22,False
2025-04-16,LEVAL,Chupa Chups,29.07,False
2025-04-16,LEVAL,Cloud B,267.5,False
2025-04-16,LEVAL,Cléopatre,455.0,False
2025-04-16,LEVAL,Crayon Rocks,58.77,False
2025-04-16,LEVAL,Djeco,4899.43,False
2025-04-16,LEVAL,Doudou & Cie,1609.46,False
2025-04-16,LEVAL,Dujardin,355.84,False
2025-04-16,LEVAL,Erzi,680.47,False
2025-04-16,LEVAL,Fizzy,6.0,False
2025-04-16,LEVAL,Frizzy Pazzy,11.34,False
2025-04-16,LEVAL,Gigamic,1348.5,False
2025-04-16,LEVAL,Glo Pals,290.46,False
2025-04-16,LEVAL,Globber,739.05,False
2025-04-16,LEVAL,Graine Créative,4112.99,False
2025-04-16,LEVAL,Grim'tout,274.91,False
2025-04-16,LEVAL,HelloHossy,849.3,False
2025-04-16,LEVAL,Hindbag,608.0,False
2025-04-16,LEVAL,Histoire d'Ours,2158.36,False
2025-04-16,LEVAL,Histoire d'ours,114.75,False
2025-04-16,LEVAL,IELLO,529.44,False
2025-04-16,LEVAL,Inuwet,1585.58,False
2025-04-16,LEVAL,Janod,8106.84,False
2025-04-16,LEVAL,Jellycat,2498.8,False
2025-04-16,LEVAL,KIMANE,861.48,False
2025-04-16,LEVAL,Kaloo,1013.62,False
2025-04-16,LEVAL,Keel Toys,976.81,False
2025-04-16,LEVAL,Kiddikutter,100.1,False
2025-04-16,LEVAL,Kidywolf,3381.37,False
2025-04-16,LEVAL,Kimane,180.78,False
2025-04-16,LEVAL,Kknekki,75.9,False
2025-04-16,LEVAL,L'Ours Français,340.4,False
2025-04-16,LEVAL,LA POULE QUI POND,48.16,False
2025-04-16,LEVAL,La Petite Epicerie,3175.96,False
2025-04-16,LEVAL,Labay,106.5,False
2025-04-16,LEVAL,Le Caton,52.05,False
2025-04-16,LEVAL,Legami,5551.28,False
2025-04-16,LEVAL,Les Petites Dates,51.6,False
2025-04-16,LEVAL,Les Petits Zodiaques,296.0,False
2025-04-16,LEVAL,Lilliputiens,2469.94,False
2025-04-16,LEVAL,Little Dutch,529.65,False
2025-04-16,LEVAL,Little L,249.56,False
2025-04-16,LEVAL,MDS,40.12,False
2025-04-16,LEVAL,MISTER GADGET,21.6,False
2025-04-16,LEVAL,MOB,438.62,False
2025-04-16,LEVAL,Marc Vidal,176.4,False
2025-04-16,LEVAL,Marcel et Joachim,62.56,False
2025-04-16,LEVAL,Marky,199.68,False
2025-04-16,LEVAL,Martinelia,261.65,False
2025-04-16,LEVAL,Martinex,105.0,False
2025-04-16,LEVAL,Mercier,708.67,False
2025-04-16,LEVAL,Metalmorphose,796.31,False
2025-04-16,LEVAL,Micro,1425.17,False
2025-04-16,LEVAL,Milan,1570.8,False
2025-04-16,LEVAL,Minus Editions,471.27,False
2025-04-16,LEVAL,Monjour,254.9,False
2025-04-16,LEVAL,Nailmatic,2259.72,False
2025-04-16,LEVAL,Nathan,1696.12,False
2025-04-16,LEVAL,OMY,2774.62,False
2025-04-16,LEVAL,Ooly,191.91,False
2025-04-16,LEVAL,Ouate,143.38,False
2025-04-16,LEVAL,PEZ,69.91,False
2025-04-16,LEVAL,PLUS PLUS,801.66,False
2025-04-16,LEVAL,POMEA,868.02,False
2025-04-16,LEVAL,POPPIK,1046.58,False
2025-04-16,LEVAL,Papo,1122.73,False
2025-04-16,LEVAL,Party Deco,1620.13,False
2025-04-16,LEVAL,Petit Boum,648.22,False
2025-04-16,LEVAL,Petit Truc,120.6,False
2025-04-16,LEVAL,Piatnik,258.55,False
2025-04-16,LEVAL,Pieces & Peace,486.84,False
2025-04-16,LEVAL,Pixie Games,189.05,False
2025-04-16,LEVAL,Poule Party,1858.95,False
2025-04-16,LEVAL,Professor Puzzle,358.35,False
2025-04-16,LEVAL,Puzzle Michèle Wilson,34.0,False
2025-04-16,LEVAL,Quut,120.15,False
2025-04-16,LEVAL,Robotime,4606.36,False
2025-04-16,LEVAL,Rosajou,571.32,False
2025-04-16,LEVAL,Sam & Julia,588.28,False
2025-04-16,LEVAL,Sassi,205.18,False
2025-04-16,LEVAL,Sentosphère,1254.9,False
2025-04-16,LEVAL,So Family,651.11,False
2025-04-16,LEVAL,Souza,2423.74,False
2025-04-16,LEVAL,Studio Roof,850.0,False
2025-04-16,LEVAL,SuperPetit,1564.2,False
2025-04-16,LEVAL,Sycomore,894.55,False
2025-04-16,LEVAL,Tichoups,454.95,False
2025-04-16,LEVAL,Tossit,138.0,False
2025-04-16,LEVAL,Tourbillon,278.22,False
2025-04-16,LEVAL,Trixie,6198.64,False
2025-04-16,LEVAL,Tutti Frutti,3.0,False
2025-04-16,LEVAL,Ty,642.32,False
2025-04-16,LEVAL,Vilac,2167.58,False
2025-04-16,LEVAL,Yoto play,1236.27,False
2025-04-16,LEVAL,Yuko B,661.51,False
2025-04-16,STRA,ADG Diffusion,367.55,False
2025-04-16,STRA,AMSCAN,215.78,False
2025-04-16,STRA,Amadeus,12.99,False
2025-04-16,STRA,Amedeus les Petits,7.55,False
2025-04-16,STRA,Atelierbox,2109.92,False
2025-04-16,STRA,Auzou Editions,5635.8,False
2025-04-16,STRA,Ava & May,18.96,False
2025-04-16,STRA,BB & Co,902.66,False
2025-04-16,STRA,BD Kids,143.64,False
2025-04-16,STRA,BS Toys,182.93,False
2025-04-16,STRA,Bananagrams,37.0,False
2025-04-16,STRA,Bayard Jeunesse,1297.87,False
2025-04-16,STRA,Belle Lurette,242.6,False
2025-04-16,STRA,Biberon français,23.5,False
2025-04-16,STRA,Bibs,477.28,False
2025-04-16,STRA,Bioviva,1192.63,False
2025-04-16,STRA,BlackRock Games,704.9,False
2025-04-16,STRA,Bobballs,616.0,False
2025-04-16,STRA,Bonbonrama,419.38,False
2025-04-16,STRA,Buki,825.12,False
2025-04-16,STRA,Burago,103.2,False
2025-04-16,STRA,CMP,470.6,False
2025-04-16,STRA,COOK CONCEPT,15.0,False
2025-04-16,STRA,Cartes d'Art,510.1,False
2025-04-16,STRA,Cello,9.66,False
2025-04-16,STRA,Chaks,312.45,False
2025-04-16,STRA,Chef Club,883.3,False
2025-04-16,STRA,Chillys,251.22,False
2025-04-16,STRA,Chocli,172.26,False
2025-04-16,STRA,Chupa Chups,22.27,False
2025-04-16,STRA,Clairefontaine,288.6,False
2025-04-16,STRA,Cloud B,378.0,False
2025-04-16,STRA,Crayon Rocks,51.66,False
2025-04-16,STRA,Crocodile Creek,16.36,False
2025-04-16,STRA,Dantoy,119.96,False
2025-04-16,STRA,Djeco,7294.94,False
2025-04-16,STRA,Dock & Bay,289.04,False
2025-04-16,STRA,Doudou & Cie,1482.46,False
2025-04-16,STRA,Dujardin,342.56,False
2025-04-16,STRA,Eat My Socks,103.6,False
2025-04-16,STRA,Edition Animées,11.38,False
2025-04-16,STRA,Erzi,1022.82,False
2025-04-16,STRA,Fizzy,4.2,False
2025-04-16,STRA,Frizzy Pazzy,9.99,False
2025-04-16,STRA,GRECH & CO.,663.11,False
2025-04-16,STRA,Gigamic,1233.62,False
2025-04-16,STRA,Glo Pals,173.04,False
2025-04-16,STRA,Globber,1613.65,False
2025-04-16,STRA,Graine Créative,4095.68,False
2025-04-16,STRA,Great Pretenders,27.0,False
2025-04-16,STRA,Grim'tout,197.83,False
2025-04-16,STRA,Grund,11.56,False
2025-04-16,STRA,HOME DECO FACTORY,84.7,False
2025-04-16,STRA,HOME DECO KIDS,66.5,False
2025-04-16,STRA,HelloHossy,967.05,False
2025-04-16,STRA,Helvetiq,296.83,False
2025-04-16,STRA,Hindbag,1080.72,False
2025-04-16,STRA,Histoire d'Ours,2605.71,False
2025-04-16,STRA,Histoire d'ours,45.9,False
2025-04-16,STRA,IELLO,384.59,False
2025-04-16,STRA,Ikita,183.26,False
2025-04-16,STRA,Inuwet,1996.1,False
2025-04-16,STRA,Jactal,91.57,False
2025-04-16,STRA,Janod,9276.38,False
2025-04-16,STRA,Jellycat,672.4,False
2025-04-16,STRA,JeuJura,244.92,False
2025-04-16,STRA,KIMANE,512.92,False
2025-04-16,STRA,Kaloo,1438.42,False
2025-04-16,STRA,Keel Toys,713.0,False
2025-04-16,STRA,Ki ET LA,142.65,False
2025-04-16,STRA,Kiddikutter,107.8,False
2025-04-16,STRA,Kids Concept,339.53,False
2025-04-16,STRA,Kidywolf,2924.19,False
2025-04-16,STRA,Kimane,142.04,False
2025-04-16,STRA,Kiub,210.81,False
2025-04-16,STRA,Kknekki,358.6,False
2025-04-16,STRA,Koziol,92.2,False
2025-04-16,STRA,L'Ours Français,204.24,False
2025-04-16,STRA,LA POULE QUI POND,66.45,False
2025-04-16,STRA,LIEWOOD,72.8,False
2025-04-16,STRA,La Petite Epicerie,3953.84,False
2025-04-16,STRA,La case de cousin Paul,305.8,False
2025-04-16,STRA,Labay,35.25,False
2025-04-16,STRA,Lamazuna,228.25,False
2025-04-16,STRA,Legami,6387.63,False
2025-04-16,STRA,Les Petites Dates,245.3,False
2025-04-16,STRA,Les Petits Zodiaques,444.0,False
2025-04-16,STRA,Life in a Bag,310.8,False
2025-04-16,STRA,Lilliputiens,3521.26,False
2025-04-16,STRA,Little Dutch,230.4,False
2025-04-16,STRA,Little L,150.7,False
2025-04-16,STRA,Lulu Copenhagen,182.5,False
2025-04-16,STRA,MISTER GADGET,158.45,False
2025-04-16,STRA,MOB,626.81,False
2025-04-16,STRA,Madame Stoltz,577.77,False
2025-04-16,STRA,Mango éditions,1177.39,False
2025-04-16,STRA,Marc Vidal,294.1,False
2025-04-16,STRA,Marcel et Joachim,93.32,False
2025-04-16,STRA,Martinelia,86.65,False
2025-04-16,STRA,Martinex,45.0,False
2025-04-16,STRA,Maïlou,335.52,False
2025-04-16,STRA,Mercier,714.01,False
2025-04-16,STRA,Metalmorphose,341.86,False
2025-04-16,STRA,Milan,1858.47,False
2025-04-16,STRA,Minikane,706.2,False
2025-04-16,STRA,Minus Editions,146.13,False
2025-04-16,STRA,Money Walkie,15.75,False
2025-04-16,STRA,Monjour,318.7,False
2025-04-16,STRA,Moonie,30.5,False
2025-04-16,STRA,Morphée,50.0,False
2025-04-16,STRA,My Little Day,190.22,False
2025-04-16,STRA,Nailmatic,647.07,False
2025-04-16,STRA,Namaki,91.01,False
2025-04-16,STRA,Nathan,1612.83,False
2025-04-16,STRA,Nobodinoz,231.92,False
2025-04-16,STRA,OMY,1900.62,False
2025-04-16,STRA,Ooly,266.26,False
2025-04-16,STRA,Ouate,663.71,False
2025-04-16,STRA,PEZ,70.8,False
2025-04-16,STRA,PLUS PLUS,697.94,False
2025-04-16,STRA,POMEA,1074.93,False
2025-04-16,STRA,POPPIK,516.18,False
2025-04-16,STRA,Pandacraft,45.0,False
2025-04-16,STRA,Paola Reina,170.81,False
2025-04-16,STRA,Papo,1687.82,False
2025-04-16,STRA,Party Deco,2095.65,False
2025-04-16,STRA,Petit Artichaut,6.75,False
2025-04-16,STRA,Petit Boum,392.96,False
2025-04-16,STRA,Petit Truc,46.9,False
2025-04-16,STRA,Piatnik,23.32,False
2025-04-16,STRA,Pieces & Peace,237.1,False
2025-04-16,STRA,Pierrot Gourmand,75.76,False
2025-04-16,STRA,Pixie Games,407.95,False
2025-04-16,STRA,Play&Go,45.0,False
2025-04-16,STRA,Poule Party,2044.05,False
2025-04-16,STRA,Quartier Libre,302.63,False
2025-04-16,STRA,Quut,433.12,False
2025-04-16,STRA,Respire,24.07,False
2025-04-16,STRA,Rice,20.28,False
2025-04-16,STRA,Robotime,5660.97,False
2025-04-16,STRA,Rockahula,269.87,False
2025-04-16,STRA,Rosajou,257.12,False
2025-04-16,STRA,SI SI La Paillette,5.3,False
2025-04-16,STRA,Sam & Julia,472.82,False
2025-04-16,STRA,Sassi,362.29,False
2025-04-16,STRA,Scoot and Ride,64.9,False
2025-04-16,STRA,Sentosphère,1023.36,False
2025-04-16,STRA,So Family,660.42,False
2025-04-16,STRA,Souza,1375.96,False
2025-04-16,STRA,Splash,11.36,False
2025-04-16,STRA,Studio Roof,353.25,False
2025-04-16,STRA,SuperPetit,1005.84,False
2025-04-16,STRA,Sycomore,768.98,False
2025-04-16,STRA,THE CONCEPT FACTORY,25.5,False
2025-04-16,STRA,Tata Clairette,9.25,False
2025-04-16,STRA,Tichoups,1327.05,False
2025-04-16,STRA,Top Bright,149.27,False
2025-04-16,STRA,Tossit,120.75,False
2025-04-16,STRA,Tourbillon,270.08,False
2025-04-16,STRA,Trixie,9568.1,False
2025-04-16,STRA,Trolli,24.75,False
2025-04-16,STRA,Tutti Frutti,5.0,False
2025-04-16,STRA,Ty,565.8,False
2025-04-16,STRA,Vilac,7291.98,False
2025-04-16,STRA,Vissevasse,904.58,False
2025-04-16,STRA,Wurm,209.32,False
2025-04-16,STRA,Yoto play,647.66,False
2025-04-16,STRA,Yuko B,745.19,False
2025-04-16,VERS,ADG Diffusion,231.7,False
2025-04-16,VERS,AMSCAN,127.06,False
2025-04-16,VERS,Atelierbox,3876.99,False
2025-04-16,VERS,Auzou Editions,3816.15,False
2025-04-16,VERS,Ava & May,444.5,False
2025-04-16,VERS,BB & Co,603.11,False
2025-04-16,VERS,BD Kids,23.94,False
2025-04-16,VERS,BS Toys,170.34,False
2025-04-16,VERS,BT Chaps,11.02,False
2025-04-16,VERS,Bananagrams,27.75,False
2025-04-16,VERS,Bayard Jeunesse,698.86,False
2025-04-16,VERS,Belle Lurette,427.1,False
2025-04-16,VERS,Biberon français,151.8,False
2025-04-16,VERS,Bibs,99.16,False
2025-04-16,VERS,Bioviva,856.97,False
2025-04-16,VERS,BlackRock Games,378.7,False
2025-04-16,VERS,Bobballs,767.2,False
2025-04-16,VERS,Bonbonrama,540.34,False
2025-04-16,VERS,Buki,505.04,False
2025-04-16,VERS,Burago,2.04,False
2025-04-16,VERS,CMP,560.45,False
2025-04-16,VERS,COOK CONCEPT,10.0,False
2025-04-16,VERS,Cartes d'Art,491.6,False
2025-04-16,VERS,Cello,12.42,False
2025-04-16,VERS,Chaks,298.68,False
2025-04-16,VERS,Chef Club,872.76,False
2025-04-16,VERS,Chillys,246.61,False
2025-04-16,VERS,Chocli,125.28,False
2025-04-16,VERS,Chupa Chups,35.19,False
2025-04-16,VERS,Clairefontaine,202.55,False
2025-04-16,VERS,Cloud B,400.0,False
2025-04-16,VERS,Cléopatre,419.11,False
2025-04-16,VERS,Crayon Rocks,51.66,False
2025-04-16,VERS,Crocodile Creek,18.0,False
2025-04-16,VERS,Cui Cui Soda,88.0,False
2025-04-16,VERS,Djeco,6023.85,False
2025-04-16,VERS,Dock & Bay,349.52,False
2025-04-16,VERS,Doudou & Cie,851.97,False
2025-04-16,VERS,Dujardin,369.12,False
2025-04-16,VERS,Eau Neuve,7.4,False
2025-04-16,VERS,Edition Animées,77.75,False
2025-04-16,VERS,En Cavale,50.4,False
2025-04-16,VERS,Erzi,822.27,False
2025-04-16,VERS,Fisura,91.2,False
2025-04-16,VERS,Fizzy,11.4,False
2025-04-16,VERS,Frizzy Pazzy,7.29,False
2025-04-16,VERS,GRECH & CO.,841.16,False
2025-04-16,VERS,Gigamic,1227.64,False
2025-04-16,VERS,Glo Pals,129.78,False
2025-04-16,VERS,Globber,1758.5,False
2025-04-16,VERS,Graine Créative,8732.2,False
2025-04-16,VERS,Grim'tout,213.2,False
2025-04-16,VERS,Grund,5.78,False
2025-04-16,VERS,HOME DECO FACTORY,1.95,False
2025-04-16,VERS,HOME DECO KIDS,38.0,False
2025-04-16,VERS,HelloHossy,866.7,False
2025-04-16,VERS,Helvetiq,227.53,False
2025-04-16,VERS,Hindbag,849.68,False
2025-04-16,VERS,Histoire d'Ours,2075.28,False
2025-04-16,VERS,Histoire d'ours,61.2,False
2025-04-16,VERS,IELLO,820.99,False
2025-04-16,VERS,Iello,35.62,False
2025-04-16,VERS,Ikita,102.09,False
2025-04-16,VERS,Inuwet,1962.34,False
2025-04-16,VERS,Jactal,73.62,False
2025-04-16,VERS,Janod,9169.07,False
2025-04-16,VERS,Jellycat,944.4,False
2025-04-16,VERS,KIMANE,1198.14,False
2025-04-16,VERS,Kaloo,1224.73,False
2025-04-16,VERS,Keel Toys,677.35,False
2025-04-16,VERS,Ki ET LA,1731.85,False
2025-04-16,VERS,Kiddikutter,92.4,False
2025-04-16,VERS,Kidywolf,2595.01,False
2025-04-16,VERS,Kimane,142.04,False
2025-04-16,VERS,Kiub,49.77,False
2025-04-16,VERS,Kknekki,239.8,False
2025-04-16,VERS,Koziol,93.15,False
2025-04-16,VERS,L'Ours Français,17.02,False
2025-04-16,VERS,LA POULE QUI POND,197.77,False
2025-04-16,VERS,LIEWOOD,151.2,False
2025-04-16,VERS,La Petite Epicerie,2642.33,False
2025-04-16,VERS,La case de cousin Paul,48.4,False
2025-04-16,VERS,Labay,117.9,False
2025-04-16,VERS,Lamazuna,1074.6,False
2025-04-16,VERS,Le Coq Toqué,3.4,False
2025-04-16,VERS,Legami,3005.99,False
2025-04-16,VERS,Les Petites Dates,51.6,False
2025-04-16,VERS,Les Petits Zodiaques,792.0,False
2025-04-16,VERS,Les minis mondes,138.2,False
2025-04-16,VERS,Lilliputiens,2107.81,False
2025-04-16,VERS,Little Dutch,440.55,False
2025-04-16,VERS,Little L,42.4,False
2025-04-16,VERS,Lulu Copenhagen,50.0,False
2025-04-16,VERS,MDS,19.7,False
2025-04-16,VERS,MISTER GADGET,142.05,False
2025-04-16,VERS,MOB,712.21,False
2025-04-16,VERS,Mango éditions,328.76,False
2025-04-16,VERS,Marc Vidal,37.2,False
2025-04-16,VERS,Marcel et Joachim,409.6,False
2025-04-16,VERS,Marky,107.52,False
2025-04-16,VERS,Martinelia,49.29,False
2025-04-16,VERS,Martinex,225.0,False
2025-04-16,VERS,Maïlou,16.1,False
2025-04-16,VERS,Mercier,767.7,False
2025-04-16,VERS,Metalmorphose,2158.08,False
2025-04-16,VERS,Milan,1368.65,False
2025-04-16,VERS,Minikane,20.0,False
2025-04-16,VERS,Minus Editions,384.57,False
2025-04-16,VERS,Monjour,836.4,False
2025-04-16,VERS,Moonie,68.04,False
2025-04-16,VERS,Morphée,150.0,False
2025-04-16,VERS,Moxie,376.2,False
2025-04-16,VERS,My Arcade,94.5,False
2025-04-16,VERS,My Little Day,54.1,False
2025-04-16,VERS,Nailmatic,2831.18,False
2025-04-16,VERS,Namaki,26.6,False
2025-04-16,VERS,Nathan,1154.5,False
2025-04-16,VERS,Neogrün,93.8,False
2025-04-16,VERS,Nobodinoz,715.45,False
2025-04-16,VERS,OMY,3579.47,False
2025-04-16,VERS,OPPI,69.93,False
2025-04-16,VERS,Ooly,458.72,False
2025-04-16,VERS,Ouate,682.35,False
2025-04-16,VERS,PARIS 2024,217.08,False
2025-04-16,VERS,PEZ,87.11,False
2025-04-16,VERS,PLUS PLUS,1111.18,False
2025-04-16,VERS,POMEA,520.44,False
2025-04-16,VERS,POPPIK,784.95,False
2025-04-16,VERS,Pandacraft,15.0,False
2025-04-16,VERS,Paola Reina,186.01,False
2025-04-16,VERS,Papo,1350.0,False
2025-04-16,VERS,Party Deco,8395.34,False
2025-04-16,VERS,Piatnik,376.12,False
2025-04-16,VERS,Pieces & Peace,57.28,False
2025-04-16,VERS,Pierrot Gourmand,45.64,False
